        dist	         A_i	         B_i	         C_i	         D_i	           H	          OH	          pH	        gA_i	        gB_i	        gC_i	        gD_i	   potential	     current	        time	
  4.2500e-01	  1.0000e-96	  4.7816e-04	  2.1325e+00	  4.4397e-02	  3.1720e-09	  3.6241e+00	  1.1499e+01	  0.0000e+00	  9.3605e-01	  9.3605e-01	  9.3605e-01	  2.7795e+01	 -5.7658e-03	  1.3900e+02	
  4.7500e-01	  1.0000e-96	  4.0549e-04	  7.7398e+00	  3.0128e+00	  2.5491e-09	  4.7351e+00	  1.1594e+01	  0.0000e+00	  9.1162e-01	  9.1162e-01	  9.1162e-01	  3.5427e+01	 -5.7658e-03	  1.3900e+02	
  5.2500e-01	  1.0000e-96	  2.2311e-04	  9.5852e+00	  6.6581e+00	  3.2851e-09	  3.7611e+00	  1.1483e+01	  0.0000e+00	  9.0002e-01	  9.0002e-01	  9.0002e-01	  4.2476e+01	 -5.7658e-03	  1.3900e+02	
  5.7500e-01	  1.0000e-96	  9.6415e-05	  9.6959e+00	  5.9749e+00	  3.0371e-09	  4.0538e+00	  1.1518e+01	  0.0000e+00	  9.0178e-01	  9.0178e-01	  9.0178e-01	  4.9638e+01	 -5.7658e-03	  1.3900e+02	
  6.2500e-01	  1.0000e-96	  2.8588e-05	  1.5948e+01	  1.9335e+01	  2.9000e+00	  4.5087e-09	  2.5376e+00	  0.0000e+00	  8.7227e-01	  8.7227e-01	  8.7227e-01	  5.5357e+01	 -5.7658e-03	  1.3900e+02	
  6.7500e-01	  1.0000e-96	  4.3124e-06	  1.0960e+01	  1.6595e+01	  5.3990e+00	  2.3860e-09	  2.2677e+00	  0.0000e+00	  8.7949e-01	  8.7949e-01	  8.7949e-01	  5.9259e+01	 -5.7658e-03	  1.3900e+02	
  7.2500e-01	  1.0000e-96	  9.4693e-07	  1.5341e+00	  1.0000e-96	  4.6156e-09	  2.4365e+00	  1.1336e+01	  0.0000e+00	  9.4707e-01	  9.4707e-01	  0.0000e+00	  6.4777e+01	 -5.7658e-03	  1.3900e+02	
  7.7500e-01	  1.0000e-96	  2.9970e-07	  1.4208e+01	  1.6708e+01	  1.6612e+00	  7.7600e-09	  2.7796e+00	  0.0000e+00	  8.7915e-01	  8.7915e-01	  8.7915e-01	  7.3537e+01	 -5.7658e-03	  1.3900e+02	
  8.2500e-01	  1.0000e-96	  3.1324e-08	  2.0060e+01	  1.6104e+01	  2.4245e-09	  5.4548e+00	  1.1615e+01	  0.0000e+00	  8.6676e-01	  8.6676e-01	  8.6676e-01	  7.8489e+01	 -5.7658e-03	  1.3900e+02	
  8.7500e-01	  1.0000e-96	  3.0170e-09	  1.0993e+01	  9.0153e+00	  4.3088e-09	  2.8998e+00	  1.1366e+01	  0.0000e+00	  8.9450e-01	  8.9450e-01	  8.9450e-01	  8.3944e+01	 -5.7658e-03	  1.3900e+02	
  9.2500e-01	  1.0000e-96	  3.8492e-10	  1.0675e+01	  9.0441e+00	  4.8185e-09	  2.5882e+00	  1.1317e+01	  0.0000e+00	  8.9541e-01	  8.9541e-01	  8.9541e-01	  9.1736e+01	 -5.7658e-03	  1.3900e+02	
  9.7500e-01	  1.0000e-96	  3.0533e-11	  1.2012e+01	  7.7627e+00	  2.2564e-09	  5.5938e+00	  1.1647e+01	  0.0000e+00	  8.8949e-01	  8.8949e-01	  8.8949e-01	  9.7621e+01	 -5.7658e-03	  1.3900e+02	
  2.5000e-02	  1.7125e-01	  1.1903e+00	  1.2397e+01	  1.0000e-96	  1.2006e-09	  1.0453e+01	  1.1921e+01	  8.9229e-01	  8.9229e-01	  8.9229e-01	  0.0000e+00	  1.5653e+00	 -5.8224e-03	  1.4000e+02	
  7.5000e-02	  1.0000e-96	  6.7496e-01	  1.6792e+01	  3.5018e-01	  8.6377e-10	  1.4926e+01	  1.2064e+01	  0.0000e+00	  8.7911e-01	  8.7911e-01	  8.7911e-01	  4.1520e+00	 -5.8224e-03	  1.4000e+02	
  1.2500e-01	  1.0000e-96	  2.6929e-01	  1.6631e+01	  1.9137e+00	  9.2802e-10	  1.3882e+01	  1.2032e+01	  0.0000e+00	  8.7949e-01	  8.7949e-01	  8.7949e-01	  6.4397e+00	 -5.8224e-03	  1.4000e+02	
  1.7500e-01	  1.0000e-96	  1.0585e-01	  1.5639e+01	  3.2768e+00	  1.0655e-09	  1.2023e+01	  1.1972e+01	  0.0000e+00	  8.8222e-01	  8.8222e-01	  8.8222e-01	  8.9681e+00	 -5.8224e-03	  1.4000e+02	
  2.2500e-01	  1.0000e-96	  4.4255e-02	  1.4594e+01	  4.5220e+00	  1.2892e-09	  9.8757e+00	  1.1890e+01	  0.0000e+00	  8.8523e-01	  8.8523e-01	  8.8523e-01	  1.1907e+01	 -5.8224e-03	  1.4000e+02	
  2.7500e-01	  1.0000e-96	  1.6144e-02	  1.5071e+01	  3.9641e+00	  1.1538e-09	  1.1071e+01	  1.1938e+01	  0.0000e+00	  8.8362e-01	  8.8362e-01	  8.8362e-01	  1.4973e+01	 -5.8224e-03	  1.4000e+02	
  3.2500e-01	  1.0000e-96	  6.6678e-03	  1.2978e+01	  6.4280e+00	  1.8661e-09	  6.7596e+00	  1.1729e+01	  0.0000e+00	  8.8982e-01	  8.8982e-01	  8.8982e-01	  1.8509e+01	 -5.8224e-03	  1.4000e+02	
  3.7500e-01	  1.0000e-96	  2.1818e-03	  1.2790e+01	  6.0273e+00	  1.6463e-09	  7.6903e+00	  1.1784e+01	  0.0000e+00	  8.8801e-01	  8.8801e-01	  8.8801e-01	  2.2671e+01	 -5.8224e-03	  1.4000e+02	
  4.2500e-01	  1.0000e-96	  5.1012e-04	  2.1080e+00	  8.6914e-02	  3.2782e-09	  3.5027e+00	  1.1484e+01	  0.0000e+00	  9.3662e-01	  9.3662e-01	  9.3662e-01	  2.8019e+01	 -5.8224e-03	  1.4000e+02	
  4.7500e-01	  1.0000e-96	  4.1612e-04	  7.9332e+00	  2.8219e+00	  2.3862e-09	  5.0651e+00	  1.1622e+01	  0.0000e+00	  9.1097e-01	  9.1097e-01	  9.1097e-01	  3.5527e+01	 -5.8224e-03	  1.4000e+02	
  5.2500e-01	  1.0000e-96	  2.3229e-04	  9.6590e+00	  6.5573e+00	  3.1231e-09	  3.9595e+00	  1.1505e+01	  0.0000e+00	  8.9961e-01	  8.9961e-01	  8.9961e-01	  4.2311e+01	 -5.8224e-03	  1.4000e+02	
  5.7500e-01	  1.0000e-96	  1.0331e-04	  9.7283e+00	  5.7476e+00	  2.8941e-09	  4.2533e+00	  1.1538e+01	  0.0000e+00	  9.0188e-01	  9.0188e-01	  9.0188e-01	  4.9267e+01	 -5.8224e-03	  1.4000e+02	
  6.2500e-01	  1.0000e-96	  3.1140e-05	  1.5761e+01	  1.9355e+01	  3.1273e+00	  4.1813e-09	  2.5048e+00	  0.0000e+00	  8.7223e-01	  8.7223e-01	  8.7223e-01	  5.4777e+01	 -5.8224e-03	  1.4000e+02	
  6.7500e-01	  1.0000e-96	  4.7473e-06	  1.0796e+01	  1.6812e+01	  5.7353e+00	  2.2490e-09	  2.2414e+00	  0.0000e+00	  8.7888e-01	  8.7888e-01	  8.7888e-01	  5.8511e+01	 -5.8224e-03	  1.4000e+02	
  7.2500e-01	  1.0000e-96	  1.0185e-06	  1.8728e+00	  1.0000e-96	  3.8848e-09	  2.9211e+00	  1.1411e+01	  0.0000e+00	  9.4253e-01	  9.4253e-01	  0.0000e+00	  6.3610e+01	 -5.8224e-03	  1.4000e+02	
  7.7500e-01	  1.0000e-96	  3.4134e-07	  1.4388e+01	  1.6323e+01	  1.1301e+00	  1.1381e-08	  2.9469e+00	  0.0000e+00	  8.8027e-01	  8.8027e-01	  8.8027e-01	  7.2402e+01	 -5.8224e-03	  1.4000e+02	
  8.2500e-01	  1.0000e-96	  3.8288e-08	  2.0024e+01	  1.6249e+01	  2.5039e-09	  5.2813e+00	  1.1601e+01	  0.0000e+00	  8.6681e-01	  8.6681e-01	  8.6681e-01	  7.7630e+01	 -5.8224e-03	  1.4000e+02	
  8.7500e-01	  1.0000e-96	  3.7488e-09	  1.1018e+01	  8.9795e+00	  4.1781e-09	  2.9916e+00	  1.1379e+01	  0.0000e+00	  8.9431e-01	  8.9431e-01	  8.9431e-01	  8.3157e+01	 -5.8224e-03	  1.4000e+02	
  9.2500e-01	  1.0000e-96	  4.9801e-10	  1.0519e+01	  9.2333e+00	  5.5967e-09	  2.2255e+00	  1.1252e+01	  0.0000e+00	  8.9604e-01	  8.9604e-01	  8.9604e-01	  9.1296e+01	 -5.8224e-03	  1.4000e+02	
  9.7500e-01	  1.0000e-96	  4.0860e-11	  1.1907e+01	  7.8913e+00	  2.3596e-09	  5.3450e+00	  1.1627e+01	  0.0000e+00	  8.8988e-01	  8.8988e-01	  8.8988e-01	  9.7529e+01	 -5.8224e-03	  1.4000e+02	
  2.5000e-02	  1.7095e-01	  1.2060e+00	  1.2383e+01	  1.0000e-96	  1.2074e-09	  1.0393e+01	  1.1918e+01	  8.9233e-01	  8.9233e-01	  8.9233e-01	  0.0000e+00	  1.5694e+00	 -5.8150e-03	  1.4100e+02	
  7.5000e-02	  1.0000e-96	  6.8697e-01	  1.6794e+01	  3.2738e-01	  8.6465e-10	  1.4911e+01	  1.2063e+01	  0.0000e+00	  8.7910e-01	  8.7910e-01	  8.7910e-01	  4.1574e+00	 -5.8150e-03	  1.4100e+02	
  1.2500e-01	  1.0000e-96	  2.7478e-01	  1.6653e+01	  1.8783e+00	  9.2604e-10	  1.3913e+01	  1.2033e+01	  0.0000e+00	  8.7942e-01	  8.7942e-01	  8.7942e-01	  6.4394e+00	 -5.8150e-03	  1.4100e+02	
  1.7500e-01	  1.0000e-96	  1.0814e-01	  1.5672e+01	  3.2331e+00	  1.0600e-09	  1.2089e+01	  1.1975e+01	  0.0000e+00	  8.8211e-01	  8.8211e-01	  8.8211e-01	  8.9547e+00	 -5.8150e-03	  1.4100e+02	
  2.2500e-01	  1.0000e-96	  4.5405e-02	  1.4603e+01	  4.5078e+00	  1.2866e-09	  9.8969e+00	  1.1891e+01	  0.0000e+00	  8.8519e-01	  8.8519e-01	  8.8519e-01	  1.1879e+01	 -5.8150e-03	  1.4100e+02	
  2.7500e-01	  1.0000e-96	  1.6617e-02	  1.5104e+01	  3.9182e+00	  1.1458e-09	  1.1152e+01	  1.1941e+01	  0.0000e+00	  8.8348e-01	  8.8348e-01	  8.8348e-01	  1.4926e+01	 -5.8150e-03	  1.4100e+02	
  3.2500e-01	  1.0000e-96	  6.8618e-03	  1.3017e+01	  6.3592e+00	  1.8231e-09	  6.9236e+00	  1.1739e+01	  0.0000e+00	  8.8949e-01	  8.8949e-01	  8.8949e-01	  1.8415e+01	 -5.8150e-03	  1.4100e+02	
  3.7500e-01	  1.0000e-96	  2.2809e-03	  1.2672e+01	  6.1081e+00	  1.6626e-09	  7.6152e+00	  1.1779e+01	  0.0000e+00	  8.8799e-01	  8.8799e-01	  8.8799e-01	  2.2545e+01	 -5.8150e-03	  1.4100e+02	
  4.2500e-01	  1.0000e-96	  5.4521e-04	  2.0817e+00	  1.4124e-01	  3.4757e-09	  3.2961e+00	  1.1459e+01	  0.0000e+00	  9.3777e-01	  9.3777e-01	  9.3777e-01	  2.7961e+01	 -5.8150e-03	  1.4100e+02	
  4.7500e-01	  1.0000e-96	  4.2791e-04	  8.1102e+00	  2.6465e+00	  2.2344e-09	  5.4183e+00	  1.1651e+01	  0.0000e+00	  9.1013e-01	  9.1013e-01	  9.1013e-01	  3.5322e+01	 -5.8150e-03	  1.4100e+02	
  5.2500e-01	  1.0000e-96	  2.4101e-04	  9.7317e+00	  6.4581e+00	  2.9777e-09	  4.1562e+00	  1.1526e+01	  0.0000e+00	  8.9921e-01	  8.9921e-01	  8.9921e-01	  4.1785e+01	 -5.8150e-03	  1.4100e+02	
  5.7500e-01	  1.0000e-96	  1.1023e-04	  9.7490e+00	  5.5272e+00	  2.7775e-09	  4.4305e+00	  1.1556e+01	  0.0000e+00	  9.0203e-01	  9.0203e-01	  9.0203e-01	  4.8492e+01	 -5.8150e-03	  1.4100e+02	
  6.2500e-01	  1.0000e-96	  3.3766e-05	  1.5576e+01	  1.9371e+01	  3.3396e+00	  3.9157e-09	  2.4763e+00	  0.0000e+00	  8.7220e-01	  8.7220e-01	  8.7220e-01	  5.3772e+01	 -5.8150e-03	  1.4100e+02	
  6.7500e-01	  1.0000e-96	  5.2013e-06	  1.0641e+01	  1.7028e+01	  6.0509e+00	  2.1343e-09	  2.2182e+00	  0.0000e+00	  8.7827e-01	  8.7827e-01	  8.7827e-01	  5.7322e+01	 -5.8150e-03	  1.4100e+02	
  7.2500e-01	  1.0000e-96	  1.0847e-06	  2.2828e+00	  1.0000e-96	  3.2769e-09	  3.4965e+00	  1.1485e+01	  0.0000e+00	  9.3769e-01	  9.3769e-01	  0.0000e+00	  6.2043e+01	 -5.8150e-03	  1.4100e+02	
  7.7500e-01	  1.0000e-96	  3.8839e-07	  1.4584e+01	  1.5857e+01	  5.1056e-01	  2.5119e-08	  3.2920e+00	  0.0000e+00	  8.8166e-01	  8.8166e-01	  8.8166e-01	  7.1294e+01	 -5.8150e-03	  1.4100e+02	
  8.2500e-01	  1.0000e-96	  4.6955e-08	  1.9919e+01	  1.6447e+01	  2.6565e-09	  4.9753e+00	  1.1576e+01	  0.0000e+00	  8.6705e-01	  8.6705e-01	  8.6705e-01	  7.6964e+01	 -5.8150e-03	  1.4100e+02	
  8.7500e-01	  1.0000e-96	  4.6409e-09	  1.1057e+01	  8.9242e+00	  4.0050e-09	  3.1226e+00	  1.1397e+01	  0.0000e+00	  8.9404e-01	  8.9404e-01	  8.9404e-01	  8.2511e+01	 -5.8150e-03	  1.4100e+02	
  9.2500e-01	  1.0000e-96	  6.4225e-10	  1.0371e+01	  9.4126e+00	  6.6069e-09	  1.8829e+00	  1.1180e+01	  0.0000e+00	  8.9664e-01	  8.9664e-01	  8.9664e-01	  9.0883e+01	 -5.8150e-03	  1.4100e+02	
  9.7500e-01	  1.0000e-96	  5.4941e-11	  1.1788e+01	  8.0369e+00	  2.4897e-09	  5.0612e+00	  1.1604e+01	  0.0000e+00	  8.9032e-01	  8.9032e-01	  8.9032e-01	  9.7448e+01	 -5.8150e-03	  1.4100e+02	
  2.5000e-02	  1.7068e-01	  1.2219e+00	  1.2368e+01	  1.0000e-96	  1.2145e-09	  1.0332e+01	  1.1916e+01	  8.9238e-01	  8.9238e-01	  8.9238e-01	  0.0000e+00	  1.5634e+00	 -5.7692e-03	  1.4200e+02	
  7.5000e-02	  1.0000e-96	  6.9908e-01	  1.6796e+01	  3.0537e-01	  8.6566e-10	  1.4894e+01	  1.2063e+01	  0.0000e+00	  8.7909e-01	  8.7909e-01	  8.7909e-01	  4.1358e+00	 -5.7692e-03	  1.4200e+02	
  1.2500e-01	  1.0000e-96	  2.8032e-01	  1.6674e+01	  1.8436e+00	  9.2421e-10	  1.3943e+01	  1.2034e+01	  0.0000e+00	  8.7935e-01	  8.7935e-01	  8.7935e-01	  6.3973e+00	 -5.7692e-03	  1.4200e+02	
  1.7500e-01	  1.0000e-96	  1.1044e-01	  1.5703e+01	  3.1898e+00	  1.0546e-09	  1.2153e+01	  1.1977e+01	  0.0000e+00	  8.8200e-01	  8.8200e-01	  8.8200e-01	  8.8833e+00	 -5.7692e-03	  1.4200e+02	
  2.2500e-01	  1.0000e-96	  4.6565e-02	  1.4612e+01	  4.4940e+00	  1.2840e-09	  9.9176e+00	  1.1891e+01	  0.0000e+00	  8.8514e-01	  8.8514e-01	  8.8514e-01	  1.1773e+01	 -5.7692e-03	  1.4200e+02	
  2.7500e-01	  1.0000e-96	  1.7099e-02	  1.5133e+01	  3.8752e+00	  1.1383e-09	  1.1228e+01	  1.1944e+01	  0.0000e+00	  8.8335e-01	  8.8335e-01	  8.8335e-01	  1.4783e+01	 -5.7692e-03	  1.4200e+02	
  3.2500e-01	  1.0000e-96	  7.0561e-03	  1.3055e+01	  6.2887e+00	  1.7804e-09	  7.0945e+00	  1.1749e+01	  0.0000e+00	  8.8915e-01	  8.8915e-01	  8.8915e-01	  1.8201e+01	 -5.7692e-03	  1.4200e+02	
  3.7500e-01	  1.0000e-96	  2.3787e-03	  1.2565e+01	  6.1802e+00	  1.6764e-09	  7.5528e+00	  1.1776e+01	  0.0000e+00	  8.8796e-01	  8.8796e-01	  8.8796e-01	  2.2268e+01	 -5.7692e-03	  1.4200e+02	
  4.2500e-01	  1.0000e-96	  5.8353e-04	  2.0528e+00	  2.0654e-01	  3.7219e-09	  3.0705e+00	  1.1429e+01	  0.0000e+00	  9.3901e-01	  9.3901e-01	  9.3901e-01	  2.7754e+01	 -5.7692e-03	  1.4200e+02	
  4.7500e-01	  1.0000e-96	  4.4109e-04	  8.2678e+00	  2.4877e+00	  2.1143e-09	  5.7346e+00	  1.1675e+01	  0.0000e+00	  9.0940e-01	  9.0940e-01	  9.0940e-01	  3.4972e+01	 -5.7692e-03	  1.4200e+02	
  5.2500e-01	  1.0000e-96	  2.4921e-04	  9.8052e+00	  6.3602e+00	  2.8481e-09	  4.3486e+00	  1.1545e+01	  0.0000e+00	  8.9883e-01	  8.9883e-01	  8.9883e-01	  4.1083e+01	 -5.7692e-03	  1.4200e+02	
  5.7500e-01	  1.0000e-96	  1.1713e-04	  9.7599e+00	  5.3137e+00	  2.6804e-09	  4.5891e+00	  1.1572e+01	  0.0000e+00	  9.0223e-01	  9.0223e-01	  9.0223e-01	  4.7528e+01	 -5.7692e-03	  1.4200e+02	
  6.2500e-01	  1.0000e-96	  3.6455e-05	  1.5395e+01	  1.9381e+01	  3.5367e+00	  3.6976e-09	  2.4514e+00	  0.0000e+00	  8.7218e-01	  8.7218e-01	  8.7218e-01	  5.2580e+01	 -5.7692e-03	  1.4200e+02	
  6.7500e-01	  1.0000e-96	  5.6727e-06	  1.0497e+01	  1.7241e+01	  6.3472e+00	  2.0371e-09	  2.1974e+00	  0.0000e+00	  8.7768e-01	  8.7768e-01	  8.7768e-01	  5.5949e+01	 -5.7692e-03	  1.4200e+02	
  7.2500e-01	  1.0000e-96	  1.1433e-06	  2.7738e+00	  1.0000e-96	  2.7710e-09	  4.1774e+00	  1.1557e+01	  0.0000e+00	  9.3256e-01	  9.3256e-01	  0.0000e+00	  6.0297e+01	 -5.7692e-03	  1.4200e+02	
  7.7500e-01	  1.0000e-96	  4.4099e-07	  1.4816e+01	  1.5280e+01	  5.2335e-08	  2.4454e-01	  1.0281e+01	  0.0000e+00	  8.8268e-01	  8.8268e-01	  8.8268e-01	  7.0080e+01	 -5.7692e-03	  1.4200e+02	
  8.2500e-01	  1.0000e-96	  5.8053e-08	  1.9715e+01	  1.6725e+01	  2.9507e-09	  4.4746e+00	  1.1530e+01	  0.0000e+00	  8.6756e-01	  8.6756e-01	  8.6756e-01	  7.6391e+01	 -5.7692e-03	  1.4200e+02	
  8.7500e-01	  1.0000e-96	  5.7356e-09	  1.1103e+01	  8.8598e+00	  3.8255e-09	  3.2711e+00	  1.1417e+01	  0.0000e+00	  8.9375e-01	  8.9375e-01	  8.9375e-01	  8.1962e+01	 -5.7692e-03	  1.4200e+02	
  9.2500e-01	  1.0000e-96	  8.2293e-10	  1.0240e+01	  9.5715e+00	  7.8567e-09	  1.5817e+00	  1.1105e+01	  0.0000e+00	  8.9718e-01	  8.9718e-01	  8.9718e-01	  9.0466e+01	 -5.7692e-03	  1.4200e+02	
  9.7500e-01	  1.0000e-96	  7.4024e-11	  1.1657e+01	  8.1996e+00	  2.6540e-09	  4.7429e+00	  1.1576e+01	  0.0000e+00	  8.9083e-01	  8.9083e-01	  8.9083e-01	  9.7365e+01	 -5.7692e-03	  1.4200e+02	
  2.5000e-02	  1.7041e-01	  1.2379e+00	  1.2353e+01	  1.0000e-96	  1.2218e-09	  1.0269e+01	  1.1913e+01	  8.9243e-01	  8.9243e-01	  8.9243e-01	  0.0000e+00	  1.5630e+00	 -5.7440e-03	  1.4300e+02	
  7.5000e-02	  1.0000e-96	  7.1134e-01	  1.6797e+01	  2.8405e-01	  8.6681e-10	  1.4874e+01	  1.2062e+01	  0.0000e+00	  8.7908e-01	  8.7908e-01	  8.7908e-01	  4.1293e+00	 -5.7440e-03	  1.4300e+02	
